verificationKey,scientificName,nameKey,taxonID,kingdom,phylum,class,order,family,genus,species,datasetKey,parentKey,parent,canonicalName,authorship,nameType,rank,taxonomicStatus,acceptedKey,acceptedName,datasetKeys,taxonKeys
5228229,"Balearica regulorum (E.T.Bennett, 1834)",16691280,gbif:5228229,Animalia,Chordata,Aves,Gruiformes,Gruidae,Balearica,Balearica regulorum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2474928,Balearica,Balearica regulorum,"(E.T.Bennett, 1834) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498468|206113056
5229044,"Psittacula cyanocephala (Linnaeus, 1766)",9446906,gbif:5229044,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula cyanocephala,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2479192,Psittacula,Psittacula cyanocephala,"(Linnaeus, 1766) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498498|206108149
5229045,"Psittacula alexandri (Linnaeus, 1758)",9446792,gbif:5229045,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula alexandri,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2479192,Psittacula,Psittacula alexandri,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132,159498497
5229055,"Psittacula eupatria (Linnaeus, 1766)",9446960,gbif:5229055,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula eupatria,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2479192,Psittacula,Psittacula eupatria,"(Linnaeus, 1766) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498496|206112329
5229072,"Psittacula derbiana (Fraser, 1852)",9446928,gbif:5229072,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula derbiana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2479192,Psittacula,Psittacula derbiana,"(Fraser, 1852) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132,159498494
5229110,"Cyanoramphus novaezelandiae (Sparrman, 1787)",3132891,gbif:5229110,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,Cyanoramphus novaezelandiae,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8209719,Cyanoramphus,Cyanoramphus novaezelandiae,"(Sparrman, 1787) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498490|206097229
5229128,"Himantopus mexicanus (P.L.S.Müller, 1776)",96382826,gbif:5229128,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus mexicanus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2480217,Himantopus,Himantopus mexicanus,"(P.L.S.Müller, 1776) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498375|206112766
5229134,"Vanellus miles (Boddaert, 1783)",11697730,gbif:5229134,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus miles,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3242344,Vanellus,Vanellus miles,"(Boddaert, 1783) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498379|206095228
5229136,"Vanellus armatus (Burchell, 1822)",11697488,gbif:5229136,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus armatus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3242344,Vanellus,Vanellus armatus,"(Burchell, 1822) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498380|206106969
5229142,"Vanellus spinosus (Linnaeus, 1758)",11697809,gbif:5229142,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus spinosus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3242344,Vanellus,Vanellus spinosus,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498378|206113146
5229154,"Scopus umbretta Gmelin, 1789",10218562,gbif:5229154,Animalia,Chordata,Aves,Pelecaniformes,Scopidae,Scopus,Scopus umbretta,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2480344,Scopus,Scopus umbretta,"Gmelin, 1789",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498437|206111146
5229156,"Pelecanus conspicillatus Temminck, 1824",8345613,gbif:5229156,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus conspicillatus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,10650925,Pelecanus,Pelecanus conspicillatus,"Temminck, 1824",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498440|206107400
5229203,"Bostrychia hagedash (Latham, 1790)",1564396,gbif:5229203,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Bostrychia,Bostrychia hagedash,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7237181,Bostrychia,Bostrychia hagedash,"(Latham, 1790) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498445|206113322
5229204,"Eudocimus ruber (Linnaeus, 1758)",4214627,gbif:5229204,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,Eudocimus ruber,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,10629993,Eudocimus,Eudocimus ruber,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498457|206100793
5229205,"Eudocimus albus (Linnaeus, 1758)",4214587,gbif:5229205,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,Eudocimus albus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,10629993,Eudocimus,Eudocimus albus,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498458|206111818
5229411,"Anastomus lamelligerus Temminck, 1823",623230,gbif:5229411,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Anastomus,Anastomus lamelligerus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2481924,Anastomus,Anastomus lamelligerus,"Temminck, 1823",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498298|206105089
5230734,"Onychognathus tristramii (P.L.Sclater, 1858)",16670538,gbif:5230734,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Onychognathus,Onychognathus tristramii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2488984,Onychognathus,Onychognathus tristramii,"(P.L.Sclater, 1858) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498737|206098034
5230852,"Passerina ciris (Linnaeus, 1758)",8292339,gbif:5230852,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina ciris,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2490326,Passerina,Passerina ciris,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206104416
5230862,"Passerina caerulea (Linnaeus, 1758)",8292206,gbif:5230862,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina caerulea,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2490326,Passerina,Passerina caerulea,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498699|206103448
5231103,"Zonotrichia capensis (P.L.S.Müller, 1776)",86603080,gbif:5231103,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,6173226,Zonotrichia,Zonotrichia capensis,"(P.L.S.Müller, 1776) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498685|206110813
5231398,"Leiothrix lutea (Scopoli, 1786)",6095533,gbif:5231398,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Leiothrix,Leiothrix lutea,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2493374,Leiothrix,Leiothrix lutea,"(Scopoli, 1786) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498648|206112010
5232422,"Chloephaga melanoptera (Eyton, 1838)",2400835,gbif:5232422,Animalia,Chordata,Aves,Anseriformes,Anatidae,Chloephaga,Chloephaga melanoptera,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2497988,Chloephaga,Chloephaga melanoptera,"(Eyton, 1838) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498582|206096569
5232423,"Chloephaga poliocephala P.L.Sclater, 1857",16686847,gbif:5232423,Animalia,Chordata,Aves,Anseriformes,Anatidae,Chloephaga,Chloephaga poliocephala,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2497988,Chloephaga,Chloephaga poliocephala,"P.L.Sclater, 1857",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498583|206103517
5232428,"Chloephaga picta (J.F.Gmelin, 1789)",33157653,gbif:5232428,Animalia,Chordata,Aves,Anseriformes,Anatidae,Chloephaga,Chloephaga picta,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2497988,Chloephaga,Chloephaga picta,"(J.F.Gmelin, 1789) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1738f272-6b5d-4f43-9a92-453a8c5ea50a,159498581|206112369|146042269
5232432,"Cereopsis novaehollandiae Latham, 1801",2233145,gbif:5232432,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cereopsis,Cereopsis novaehollandiae,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2498048,Cereopsis,Cereopsis novaehollandiae,"Latham, 1801",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498585|206110442
5232435,"Malacorhynchus membranaceus (Latham, 1801)",6636534,gbif:5232435,Animalia,Chordata,Aves,Anseriformes,Anatidae,Malacorhynchus,Malacorhynchus membranaceus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2498171,Malacorhynchus,Malacorhynchus membranaceus,"(Latham, 1801) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498542|206107802
5232437,"Branta canadensis (Linnaeus, 1758)",1634940,gbif:5232437,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta canadensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2498190,Branta,Branta canadensis,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1738f272-6b5d-4f43-9a92-453a8c5ea50a,159498565|206111798|146042293
5232445,"Branta sandvicensis (Vigors, 1834)",1634941,gbif:5232445,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta sandvicensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2498190,Branta,Branta sandvicensis,"(Vigors, 1834) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498566|206110612
5232452,"Branta hutchinsii (Richardson, 1832)",1635082,gbif:5232452,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2498190,Branta,Branta hutchinsii,"(Richardson, 1832) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498567|206106618
5232465,"Plectropterus gambensis (Linnaeus, 1766)",8896094,gbif:5232465,Animalia,Chordata,Aves,Anseriformes,Anatidae,Plectropterus,Plectropterus gambensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2498289,Plectropterus,Plectropterus gambensis,"(Linnaeus, 1766) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498559|206098306
5232469,"Oxyura vittata (Philippi, 1860)",8016139,gbif:5232469,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura vittata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2498299,Oxyura,Oxyura vittata,"(Philippi, 1860) ",SCIENTIFIC,SPECIES,ACCEPTED,,,e1c3be64-2799-4342-8312-49d076993132|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,159498549|206104283
5240299,Amanita inopinata D.A.Reid & Bas,17472325,gbif:5240299,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita inopinata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,6005964,Amanita,Amanita inopinata,D.A.Reid & Bas,SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164300735
5241445,Volvariella volvacea (Bull.) Singer,11819966,gbif:5241445,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,Volvariella volvacea,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2530192,Volvariella,Volvariella volvacea,(Bull.) Singer,SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164300749
5250069,"Thecaphora oxalidis (Ellis & Tracy) M.Lutz, R.Bauer & Piątek",41025511,gbif:5250069,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,Thecaphora oxalidis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2513549,Thecaphora,Thecaphora oxalidis,"(Ellis & Tracy) M.Lutz, R.Bauer & Piątek",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164300768
5250090,Urocystis trollii Nannf.,11643170,gbif:5250090,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Urocystidaceae,Urocystis,Urocystis trollii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2556683,Urocystis,Urocystis trollii,Nannf.,SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164300703
5270720,Chara braunii C.C.Gmel.,32367171,gbif:5270720,Plantae,Charophyta,Charophyceae,Charales,Characeae,Chara,Chara braunii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2637982,Chara,Chara braunii,C.C.Gmel.,SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164300779
5274858,Salvinia natans (L.) All.,10034197,gbif:5274858,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Salvinia,Salvinia natans,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7801597,Salvinia,Salvinia natans,(L.) All.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264625
5274861,Salvinia auriculata Aubl.,10034005,gbif:5274861,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Salvinia,Salvinia auriculata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7801597,Salvinia,Salvinia auriculata,Aubl.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141264624|206102798
5274964,Polypodium hesperium Maxon,9047752,gbif:5274964,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Polypodium,Polypodium hesperium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2650111,Polypodium,Polypodium hesperium,Maxon,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265002
5275398,Pteris vittata L.,9475793,gbif:5275398,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,Pteris vittata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2651676,Pteris,Pteris vittata,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266302|206104224
5275404,Pteris cretica L.,9474171,gbif:5275404,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,Pteris cretica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2651676,Pteris,Pteris cretica,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266306|206095127
5275415,Pteris multifida Poir.,9474763,gbif:5275415,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,Pteris multifida,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2651676,Pteris,Pteris multifida,Poir.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266303|206104606
5281901,Campylopus introflexus (Hedw.) Brid.,1924783,gbif:5281901,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,Campylopus introflexus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2674696,Campylopus,Campylopus introflexus,(Hedw.) Brid.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2|1738f272-6b5d-4f43-9a92-453a8c5ea50a,206103641|164300793|146042151
5284231,Metasequoia glyptostroboides H.H.Hu & W.C.Cheng,32885926,gbif:5284231,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Metasequoia,Metasequoia glyptostroboides,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8307747,Metasequoia,Metasequoia glyptostroboides,H.H.Hu & W.C.Cheng,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206098901
5284237,Cryptomeria japonica (Thunb. ex L.f.) D.Don,3056197,gbif:5284237,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Cryptomeria,Cryptomeria japonica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2683915,Cryptomeria,Cryptomeria japonica,(Thunb. ex L.f.) D.Don,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141264770|206101874
5284698,Cedrus deodara (Lamb.) G.Don,38469322,gbif:5284698,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Cedrus,Cedrus deodara,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2685742,Cedrus,Cedrus deodara,(Lamb.) G.Don,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206105683
5284702,Cedrus atlantica (Endl.) Manetti ex Carriere,2129633,gbif:5284702,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Cedrus,Cedrus atlantica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2685742,Cedrus,Cedrus atlantica,(Endl.) Manetti ex Carriere,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206102962
5284809,Pinus nigra J.F.Arnold,8770763,gbif:5284809,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus nigra,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus nigra,J.F.Arnold,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206097777
5284827,Picea sitchensis (Bong.) Carrière,8727609,gbif:5284827,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea sitchensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7606064,Picea,Picea sitchensis,(Bong.) Carrière,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266572|206095901
5284884,Picea abies (L.) H.Karst.,8725283,gbif:5284884,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea abies,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7606064,Picea,Picea abies,(L.) H.Karst.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266569|206096979
5284950,Picea omorika (Pancic) Purk.,8726280,gbif:5284950,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea omorika,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7606064,Picea,Picea omorika,(Pancic) Purk.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266574|206098422
5284982,Pinus strobus L.,8772045,gbif:5284982,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus strobus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus strobus,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266565|206095142
5285053,Pinus ponderosa Douglas ex C.Lawson,8772321,gbif:5285053,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus ponderosa,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus ponderosa,Douglas ex C.Lawson,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400535
5285074,Pinus wallichiana A.B.Jacks.,8772767,gbif:5285074,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus wallichiana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus wallichiana,A.B.Jacks.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266563|206103138
5285385,Pinus mugo Turra,8770435,gbif:5285385,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus mugo,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus mugo,Turra,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206096822
5285565,Pinus pinaster Aiton,8772065,gbif:5285565,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinaster,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus pinaster,Aiton,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266577|206099821
5285635,Pinus rigida Mill.,8770897,gbif:5285635,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus rigida,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus rigida,Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206099714
5285637,Pinus sylvestris L.,8770965,gbif:5285637,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus sylvestris,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266570|206095859
5285750,Pinus contorta Douglas ex Loudon,8767704,gbif:5285750,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus contorta,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2684241,Pinus,Pinus contorta,Douglas ex Loudon,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206097155
5289490,Typha ×provincialis A.Camus,11585158,gbif:5289490,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha provincialis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2702102,Typha,Typha provincialis,A.Camus,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264633
5289492,Typha minima Funck,11584655,gbif:5289492,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha minima,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,2702102,Typha,Typha minima,Funck,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141264634|206105052
