verification_key	marine	freshwater	terrestrial	checklist_datasetKey
4152037	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705341	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4122609	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4118753	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705565	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289623	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4135963	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702793	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706002	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4117648	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705452	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703723	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702527	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289744	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5674919	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6449041	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5676903	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4125808	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289833	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705378	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289793	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705290	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706003	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8369366	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4118773	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4121201	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706414	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289819	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4138669	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7226776	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289746	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4107552	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289957	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7998563	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703696	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706526	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4128347	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706026	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4125110	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703670	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4142326	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5679007	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8257546	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703892	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289917	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289684	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8018483	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289906	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705869	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4145354	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705373	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704112	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4127831	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5674047	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289753	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703711	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703240	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706406	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706195	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705081	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289751	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703733	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4131042	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705966	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705092	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4137839	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4932431	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702812	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290130	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4136695	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4133390	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705325	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4136060	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705690	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706225	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8174035	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705350	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5674218	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706444	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289791	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705300	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702529	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7549853	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703231	FALSE	TRUE	FALSE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4122968	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706301	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706501	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4143912	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4120602	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7226804	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290170	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705066	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4105208	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706190	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705737	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4125930	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289679	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7361239	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4113402	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705512	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702808	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4116709	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289814	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703109	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4129708	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705393	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706209	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289912	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4110879	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289764	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289597	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289698	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8047362	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289911	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289763	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706052	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6109637	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4130246	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6431764	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704664	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289919	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289666	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289752	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705400	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704757	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706457	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7795888	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289631	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4126800	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289783	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703682	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705185	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290144	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703720	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704394	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4148721	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5679032	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289709	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290052	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703700	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706067	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705141	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704966	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5676646	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4143852	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4127352	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290129	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705295	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5674620	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703041	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5676003	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706277	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289831	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4134633	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289745	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289643	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290282	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703704	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705369	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290242	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4108297	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4142399	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4152259	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705932	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4104890	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705401	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705144	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5678495	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4143386	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8332019	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4148661	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703765	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705587	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705422	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702798	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4270675	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4125308	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9484350	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4139345	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289913	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705622	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704341	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703346	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5679952	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703077	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4154800	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046092	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376565	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5551241	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7678610	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7372514	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3045042	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5375285	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5377303	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3040999	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046850	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042416	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3045006	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046736	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042399	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3041022	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046925	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3692264	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5374998	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042751	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5373324	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3047811	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376692	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046744	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3040928	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5375925	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3045193	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3044201	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376874	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376648	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3044912	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042291	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5377678	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3040923	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3053406	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376481	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5373358	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376816	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5375547	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046812	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376925	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3050364	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376326	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9073641	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3044349	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042925	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046015	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376530	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5374672	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376494	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3047621	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5374118	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042086	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5377286	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376994	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376139	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3048532	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042799	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3048203	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046851	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376785	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7068732	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5373368	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046839	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376309	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042439	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046765	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5375105	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5377060	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3050357	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3045111	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3054110	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3040913	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3044743	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3041109	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5374933	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8207952	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3052450	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5373365	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5377196	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3044133	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046778	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3048288	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042636	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7225621	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3053522	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376846	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3053950	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5377064	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7903057	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3052738	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5376035	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3048166	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5375555	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5375012	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5377778	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3046875	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3051213	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042624	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042845	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3042889	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3054117	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3034681	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3641853	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7318448	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3638793	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7224157	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3642531	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5371772	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3034552	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3034915	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3034182	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3034646	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7466434	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5538108	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8080300	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6027313	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3642339	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
