key,scientificName,canonicalName,authorship,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,parentKey,parent,acceptedKey,accepted,source
4819926,Gecko verrucosus Gray,Gecko verrucosus,Gray,SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus turcicus,5221394,Hemidactylus,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",gbif synonym
4819924,"Gecko verruculatus Cuvier, 1829",Gecko verruculatus,"Cuvier, 1829",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus turcicus,5221394,Hemidactylus,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",gbif synonym
4819919,"Gecus cyanodactylus Rafinesque-Schmaltz, 1810",Gecus cyanodactylus,"Rafinesque-Schmaltz, 1810",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus turcicus,5221394,Hemidactylus,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",gbif synonym
5816077,"Hemidactylus exsul Barbour & Cole, 1906",Hemidactylus exsul,"Barbour & Cole, 1906",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus turcicus,5221394,Hemidactylus,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",gbif synonym
5816076,"Hemidactylus karachiensis Murray, 1884",Hemidactylus karachiensis,"Murray, 1884",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus turcicus,5221394,Hemidactylus,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",gbif synonym
6157921,"Hemidactylus turcicus spinalis Buchholz, 1954",Hemidactylus turcicus spinalis,"Buchholz, 1954",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus turcicus,5221394,Hemidactylus,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",gbif synonym
4819921,"Lacerta turcica Linnaeus, 1758",Lacerta turcica,"Linnaeus, 1758",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus turcicus,5221394,Hemidactylus,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",gbif synonym
2449405,"Chamaeleo ater Lesson, 1832",Chamaeleo ater,"Lesson, 1832",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Chamaeleonidae,Furcifer,Furcifer pardalis,2449357,Furcifer,5221988,"Furcifer pardalis (Cuvier, 1829)",gbif synonym
2449412,"Chamaeleo guentheri Boulenger, 1888",Chamaeleo guentheri,"Boulenger, 1888",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Chamaeleonidae,Furcifer,Furcifer pardalis,2449357,Furcifer,5221988,"Furcifer pardalis (Cuvier, 1829)",gbif synonym
2449404,"Chamaeleo pardalis Cuvier, 1829",Chamaeleo pardalis,"Cuvier, 1829",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Chamaeleonidae,Furcifer,Furcifer pardalis,2449357,Furcifer,5221988,"Furcifer pardalis (Cuvier, 1829)",gbif synonym
5221993,"Chamaeleon axillaris Werner, 1899",Chamaeleon axillaris,"Werner, 1899",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Chamaeleonidae,Furcifer,Furcifer pardalis,2449357,Furcifer,5221988,"Furcifer pardalis (Cuvier, 1829)",gbif synonym
5221989,"Chamaeleon krempfi Chabanaud, 1923",Chamaeleon krempfi,"Chabanaud, 1923",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Chamaeleonidae,Furcifer,Furcifer pardalis,2449357,Furcifer,5221988,"Furcifer pardalis (Cuvier, 1829)",gbif synonym
5221992,"Chamaeleon longicauda Günther, 1891",Chamaeleon longicauda,"Günther, 1891",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Chamaeleonidae,Furcifer,Furcifer pardalis,2449357,Furcifer,5221988,"Furcifer pardalis (Cuvier, 1829)",gbif synonym
2452488,"Coluber hebe Daudin, 1803",Coluber hebe,"Daudin, 1803",SPECIES,HETEROTYPIC_SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lycodon,Lycodon capucinus,2449776,Lycodon,5222820,"Lycodon capucinus (Boie, 1827)",gbif synonym
12058197,"Lycodon aulicus capucinus H.Boie, 1827",Lycodon aulicus capucinus,"H.Boie, 1827",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lycodon,Lycodon capucinus,2449776,Lycodon,5222820,"Lycodon capucinus (Boie, 1827)",gbif synonym
5789849,"Heterodon gloydi Edgren, 1952",Heterodon gloydi,"Edgren, 1952",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Heterodon,Heterodon nasicus,2443826,Heterodon,5223725,"Heterodon nasicus Baird & Girard, 1852",gbif synonym
5223727,"Heterodon nasicus gloydi Edgren, 1952",Heterodon nasicus gloydi,"Edgren, 1952",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Heterodon,Heterodon nasicus,2443826,Heterodon,5223725,"Heterodon nasicus Baird & Girard, 1852",gbif synonym
7190557,Heterodon nasicus nasicus,Heterodon nasicus nasicus,,SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Heterodon,Heterodon nasicus,2443826,Heterodon,5223725,"Heterodon nasicus Baird & Girard, 1852",gbif synonym
5224502,"Lampropeltis getulus catalinensis Murphy, 1984",Lampropeltis getulus catalinensis,"Murphy, 1984",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis getula,9391215,Lampropeltis,5224480,"Lampropeltis getula (Blainville, 1835)",gbif synonym
2459181,"Ophibolus getulus Baird, 1853",Ophibolus getulus,"Baird, 1853",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis getula,9391215,Lampropeltis,5224480,"Lampropeltis getula (Blainville, 1835)",gbif synonym
2459190,"Ophilobus getulus Cope, 1892",Ophilobus getulus,"Cope, 1892",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis getula,9391215,Lampropeltis,5224480,"Lampropeltis getula (Blainville, 1835)",gbif synonym
2459239,"Coluber doliatus Linnaeus, 1766",Coluber doliatus,"Linnaeus, 1766",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
8084103,"Coluber eximius Harlan, 1827",Coluber eximius,"Harlan, 1827",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
2459203,"Coluber triangulum Lacépède, 1789",Coluber triangulum,"Lacépède, 1789",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5712564,Lampropeltis amaura Cope,Lampropeltis amaura,Cope,SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5224539,"Lampropeltis doliata (Linnaeus, 1766)",Lampropeltis doliata,"(Linnaeus, 1766) ",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5712557,"Lampropeltis doliata syspila (Cope, 1889)",Lampropeltis doliata syspila,"(Cope, 1889) ",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5712559,"Lampropeltis doliata temporalis Cope, 1893",Lampropeltis doliata temporalis,"Cope, 1893",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5712560,"Lampropeltis doliata triangulum (Lacépède, 1789)",Lampropeltis doliata triangulum,"(Lacépède, 1789) ",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5224521,"Lampropeltis triangulum syspila (Cope, 1889)",Lampropeltis triangulum syspila,"(Cope, 1889) ",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5712558,"Lampropeltis triangulum temporalis Cope, 1893",Lampropeltis triangulum temporalis,"Cope, 1893",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
7190732,Lampropeltis triangulum triangulum,Lampropeltis triangulum triangulum,,SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
9515909,"Ophibolus clericus Baird & Girard, 1853",Ophibolus clericus,"Baird & Girard, 1853",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
4287804,"Ophibolus doliata temporalis (Cope, 1893)",Ophibolus doliata temporalis,"(Cope, 1893) ",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
9424700,"Ophibolus doliatus collaris Cope, 1889",Ophibolus doliatus collaris,"Cope, 1889",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
9563200,"Ophibolus doliatus parallelus Cope, 1889",Ophibolus doliatus parallelus,"Cope, 1889",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
4287799,Ophibolus doliatus syspilus Cope,Ophibolus doliatus syspilus,Cope,SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Colubridae,Lampropeltis,Lampropeltis triangulum,9391215,Lampropeltis,5224503,"Lampropeltis triangulum (Lacépède, 1789)",gbif synonym
5225170,"Chalcides ocellatus linosanus Mertens, 1921",Chalcides ocellatus linosanus,"Mertens, 1921",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Chalcides,Chalcides ocellatus,9133068,Chalcides,5225137,"Chalcides ocellatus (Forskal, 1775)",gbif synonym
11264260,"Chalcides ocellatus tassiliensis (Angel, 1936)",Chalcides ocellatus tassiliensis,"(Angel, 1936) ",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Chalcides,Chalcides ocellatus,9133068,Chalcides,5225137,"Chalcides ocellatus (Forskal, 1775)",gbif synonym
11333976,"Chalcides ocellatus var. linosae Boulenger, 1920",Chalcides ocellatus linosae,"Boulenger, 1920",VARIETY,SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Chalcides,Chalcides ocellatus,9133068,Chalcides,5225137,"Chalcides ocellatus (Forskal, 1775)",gbif synonym
11288180,"Lacerta lateralis Thunberg, 1787",Lacerta lateralis,"Thunberg, 1787",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Chalcides,Chalcides ocellatus,9133068,Chalcides,5225137,"Chalcides ocellatus (Forskal, 1775)",gbif synonym
2461676,"Lacerta ocellata Forskal, 1775",Lacerta ocellata,"Forskal, 1775",SPECIES,HETEROTYPIC_SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Chalcides,Chalcides ocellatus,9133068,Chalcides,5225137,"Chalcides ocellatus (Forskal, 1775)",gbif synonym
5225359,Euprepes punctatissimus Peters,Euprepes punctatissimus,Peters,SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Trachylepis,Trachylepis striata,3240904,Trachylepis,5225433,"Trachylepis striata (Peters, 1844)",gbif synonym
2462802,"Euprepis grantii Gray, 1864",Euprepis grantii,"Gray, 1864",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Trachylepis,Trachylepis striata,3240904,Trachylepis,5225433,"Trachylepis striata (Peters, 1844)",gbif synonym
2463020,"Tropidolepisma striatum Peters, 1844",Tropidolepisma striatum,"Peters, 1844",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Scincidae,Trachylepis,Trachylepis striata,3240904,Trachylepis,5225433,"Trachylepis striata (Peters, 1844)",gbif synonym
10666012,"Coluber spilotus Lacépède, 1804",Coluber spilotus,"Lacépède, 1804",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225666,"Morelia argus Duméril & Bibron, 1844",Morelia argus,"Duméril & Bibron, 1844",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225677,"Morelia argus fasciolata Jan, 1864",Morelia argus fasciolata,"Jan, 1864",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225668,"Morelia cheynei Wells & Wellington, 1984",Morelia cheynei,"Wells & Wellington, 1984",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225674,"Morelia harrisoni Hoser, 2000",Morelia harrisoni,"Hoser, 2000",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225676,"Morelia mcdowelli Wells & Wellington, 1984",Morelia mcdowelli,"Wells & Wellington, 1984",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225665,"Morelia metcalfei Wells & Wellington, 1985",Morelia metcalfei,"Wells & Wellington, 1985",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225650,"Morelia mippughae Hoser, 2003",Morelia mippughae,"Hoser, 2003",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225669,"Morelia spilota macrospila Werner, 1910",Morelia spilota macrospila,"Werner, 1910",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
5225663,"Morelia variegata Gray, 1842",Morelia variegata,"Gray, 1842",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
8150505,"Morelia wellsi Hoser, 2012",Morelia wellsi,"Hoser, 2012",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
2465103,"Python perronii Wagler, 1828",Python perronii,"Wagler, 1828",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
2465085,"Python punctatus Merrem, 1820",Python punctatus,"Merrem, 1820",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
2465096,"Python spilotes (Lacépède, 1804)",Python spilotes,"(Lacépède, 1804) ",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
2465104,"Python spilotus (Lacépède, 1804)",Python spilotus,"(Lacépède, 1804) ",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
6162902,"Python spilotus imbricatus Smith, 1981",Python spilotus imbricatus,"Smith, 1981",SUBSPECIES,SYNONYM,Animalia,Chordata,Squamata,,Pythonidae,Morelia,Morelia spilota,2465049,Morelia,5225659,"Morelia spilota (Lacépède, 1804)",gbif synonym
7875215,Agama colonorum Daudin,Agama colonorum,Daudin,SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Agamidae,Agama,Agama agama,9196151,Agama,5226308,"Agama agama (Linnaeus, 1758)",gbif synonym
8746830,"Agama colonorum var. congica Peters, 1877",Agama colonorum congica,"Peters, 1877",VARIETY,SYNONYM,Animalia,Chordata,Squamata,,Agamidae,Agama,Agama agama,9196151,Agama,5226308,"Agama agama (Linnaeus, 1758)",gbif synonym
11230854,"Agama occipitalis Gray, 1827",Agama occipitalis,"Gray, 1827",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Agamidae,Agama,Agama agama,9196151,Agama,5226308,"Agama agama (Linnaeus, 1758)",gbif synonym
5226273,Agama smithii Boulenger,Agama smithii,Boulenger,SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Agamidae,Agama,Agama agama,9196151,Agama,5226308,"Agama agama (Linnaeus, 1758)",gbif synonym
8337641,"Agama wagneri Trape, al.In Mediannikov et al., 2012",Agama wagneri,"Trape, al.In Mediannikov et al., 2012",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Agamidae,Agama,Agama agama,9196151,Agama,5226308,"Agama agama (Linnaeus, 1758)",gbif synonym
2466804,"Lacerta agama Linnaeus, 1758",Lacerta agama,"Linnaeus, 1758",SPECIES,SYNONYM,Animalia,Chordata,Squamata,,Agamidae,Agama,Agama agama,9196151,Agama,5226308,"Agama agama (Linnaeus, 1758)",gbif synonym
10552073,"Phasianus impejanus Latham, 1790",Phasianus impejanus,"Latham, 1790",SPECIES,SYNONYM,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophophorus,Lophophorus impejanus,2473469,Lophophorus,5227747,"Lophophorus impejanus (Latham, 1790)",gbif synonym
12271084,"? imperialis Delacour & Jabouille, 1924",? imperialis,"Delacour & Jabouille, 1924",UNRANKED,PROPARTE_SYNONYM,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophura,Lophura nycthemera,2473973,Lophura,5227966,"Lophura nycthemera (Linnaeus, 1758)",gbif synonym
5227986,"Lophura imperialis (Delacour & Jabouille, 1924)",Lophura imperialis,"(Delacour & Jabouille, 1924) ",SPECIES,PROPARTE_SYNONYM,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophura,Lophura nycthemera,2473973,Lophura,5227966,"Lophura nycthemera (Linnaeus, 1758)",gbif synonym
5227994,"Lophura leucomelana (Latham, 1790)",Lophura leucomelana,"(Latham, 1790) ",SPECIES,SYNONYM,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophura,Lophura leucomelanos,2473973,Lophura,5227993,"Lophura leucomelanos (Latham, 1790)",gbif synonym
8738989,"Phasianus amherstiae Leadbeater, 1829",Phasianus amherstiae,"Leadbeater, 1829",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Galliformes,Phasianidae,Chrysolophus,Chrysolophus amherstiae,10405331,Chrysolophus,5228033,"Chrysolophus amherstiae (Leadbeater, 1829)",gbif synonym
7665805,"Phasianus pictus Linnaeus, 1758",Phasianus pictus,"Linnaeus, 1758",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Galliformes,Phasianidae,Chrysolophus,Chrysolophus pictus,10405331,Chrysolophus,5228034,"Chrysolophus pictus (Linnaeus, 1758)",gbif synonym
2474224,"Lophortyx californica (Shaw, 1798)",Lophortyx californica,"(Shaw, 1798) ",SPECIES,SYNONYM,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,Callipepla californica,2474205,Callipepla,5228080,"Callipepla californica (Shaw, 1798)",gbif synonym
9693391,"Otis spec Linnaeus, 1758",Otis spec,"Linnaeus, 1758",SPECIES,SYNONYM,Animalia,Chordata,Aves,Otidiformes,Otididae,Tetrax,Tetrax tetrax,5228227,Tetrax,5228228,"Tetrax tetrax (Linnaeus, 1758)",gbif synonym
2474861,"Otis tetrax Linnaeus, 1758",Otis tetrax,"Linnaeus, 1758",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Otidiformes,Otididae,Tetrax,Tetrax tetrax,5228227,Tetrax,5228228,"Tetrax tetrax (Linnaeus, 1758)",gbif synonym
10965436,"Otis tetrax orientalis Hartet, 1916",Otis tetrax orientalis,"Hartet, 1916",SUBSPECIES,SYNONYM,Animalia,Chordata,Aves,Otidiformes,Otididae,Tetrax,Tetrax tetrax,5228227,Tetrax,5228228,"Tetrax tetrax (Linnaeus, 1758)",gbif synonym
8786495,"Tetrax tetrax orientalis (Hartet, 1916)",Tetrax tetrax orientalis,"(Hartet, 1916) ",SUBSPECIES,SYNONYM,Animalia,Chordata,Aves,Otidiformes,Otididae,Tetrax,Tetrax tetrax,5228227,Tetrax,5228228,"Tetrax tetrax (Linnaeus, 1758)",gbif synonym
8992384,Tetrax tetrax tetrax,Tetrax tetrax tetrax,,SUBSPECIES,SYNONYM,Animalia,Chordata,Aves,Otidiformes,Otididae,Tetrax,Tetrax tetrax,5228227,Tetrax,5228228,"Tetrax tetrax (Linnaeus, 1758)",gbif synonym
8983568,"Cypselus affinis J.E.Gray, 1830",Cypselus affinis,"J.E.Gray, 1830",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,Apus affinis,2235048,Apus,5228662,"Apus affinis (J.E.Gray, 1830)",gbif synonym
7660377,"Cypselus pallidus Shelley, 1870",Cypselus pallidus,"Shelley, 1870",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,Apus pallidus,2235048,Apus,5228695,"Apus pallidus (Shelley, 1870)",gbif synonym
11034976,"Himalayapsitta cyanocephala (Linnaeus, 1766)",Himalayapsitta cyanocephala,"(Linnaeus, 1766) ",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula cyanocephala,2479192,Psittacula,5229044,"Psittacula cyanocephala (Linnaeus, 1766)",gbif synonym
5712409,"Psittacula cyanicephala (Linnaeus, 1766)",Psittacula cyanicephala,"(Linnaeus, 1766) ",SPECIES,SYNONYM,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula cyanocephala,2479192,Psittacula,5229044,"Psittacula cyanocephala (Linnaeus, 1766)",gbif synonym
9079288,"Psittacus cyanocephalus Linnaeus, 1766",Psittacus cyanocephalus,"Linnaeus, 1766",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula cyanocephala,2479192,Psittacula,5229044,"Psittacula cyanocephala (Linnaeus, 1766)",gbif synonym
9071042,"Psittacus alexandri Linnaeus, 1758",Psittacus alexandri,"Linnaeus, 1758",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula alexandri,2479192,Psittacula,5229045,"Psittacula alexandri (Linnaeus, 1758)",gbif synonym
9082715,"Palaeornis eupatria (Linnaeus, 1766)",Palaeornis eupatria,"(Linnaeus, 1766) ",SPECIES,HOMOTYPIC_SYNONYM,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula eupatria,2479192,Psittacula,5229055,"Psittacula eupatria (Linnaeus, 1766)",gbif synonym
8927936,"Psittacus eupatria Linnaeus, 1766",Psittacus eupatria,"Linnaeus, 1766",SPECIES,SYNONYM,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula eupatria,2479192,Psittacula,5229055,"Psittacula eupatria (Linnaeus, 1766)",gbif synonym
