taxonKey,locationId,locality,country,status,temporal,establishmentMeans,source
145957505,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957505,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957505,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957505,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957507,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957507,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957507,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957507,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957508,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957508,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957508,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957508,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957511,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957511,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957511,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957511,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957513,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957513,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957513,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957513,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957514,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957514,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957514,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957514,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957516,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957516,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957516,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957516,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957519,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957519,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957519,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957519,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957523,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957523,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957523,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957523,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957526,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957526,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957526,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957526,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957532,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957532,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957532,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957532,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957536,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957536,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957536,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957536,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957538,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957538,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957538,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957538,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957542,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957542,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957542,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957542,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957543,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957543,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957543,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957543,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957546,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957546,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957546,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957546,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957551,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957551,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957551,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957551,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957557,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957557,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957557,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957557,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957558,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957558,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957558,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957558,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957562,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957562,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957562,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957562,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957565,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957565,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957565,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957565,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957566,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957566,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957566,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957566,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957569,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957569,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957569,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957569,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957570,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957570,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957570,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957570,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957573,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957573,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957573,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957573,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957574,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957574,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957574,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957574,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957577,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957577,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957577,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957577,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957582,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957582,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957582,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957582,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957586,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957586,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957586,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957586,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957588,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957588,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957588,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957588,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957590,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957590,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957590,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957590,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957594,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957594,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957594,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957594,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957599,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957599,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957599,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957599,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957602,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957602,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957602,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957602,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957604,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957604,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957604,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957604,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957608,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957608,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957608,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957608,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957609,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957609,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957609,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957609,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957610,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957610,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957610,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957610,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957611,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957611,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957611,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957611,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957615,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957615,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957615,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957615,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957618,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957618,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957618,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957618,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957619,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957619,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957619,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957619,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957621,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957621,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957621,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957621,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957623,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957623,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957623,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957623,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957626,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957626,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957626,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957626,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957635,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957635,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957635,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957635,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957637,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957637,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957637,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957637,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957638,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957638,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957638,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957638,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957640,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957640,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957640,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957640,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957646,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957646,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957646,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957646,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957648,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957648,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957648,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957648,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957656,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957656,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957656,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957656,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957658,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957658,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957658,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957658,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957663,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957663,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957663,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957663,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957664,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957664,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957664,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957664,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957668,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957668,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957668,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957668,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957671,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957671,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957671,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957671,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957675,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957675,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957675,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957675,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957684,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957684,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957684,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957684,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957685,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957685,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957685,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957685,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957689,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957689,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957689,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957689,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957700,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957700,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957700,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957700,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957704,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957704,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957704,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957704,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957706,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957706,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957706,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957706,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957708,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957708,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957708,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957708,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957711,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957711,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957711,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957711,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957713,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957713,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957713,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957713,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957723,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957723,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957723,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957723,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957729,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957729,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957729,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957729,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957734,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957734,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957734,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957734,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957737,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957737,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957737,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957737,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957741,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957741,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957741,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957741,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957743,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957743,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957743,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957743,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957744,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957744,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957744,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957744,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957747,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957747,ISO_3166-2:FR,France,FR,PRESENT,,INTRODUCED,
145957747,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,
145957747,ISO_3166-2:NL,The Netherlands,NL,PRESENT,,INTRODUCED,
145957748,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957748,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957748,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957748,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957757,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957757,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957757,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957757,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957759,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957759,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957759,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
145957759,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,
145957761,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957761,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957761,WGSRPD:GRB,Great Britain,GB,PRESENT,,INTRODUCED,data based solely on DAISIE portal
145957761,ISO_3166-2:NL,The Netherlands,NL,DOUBTFUL,,INTRODUCED,data based solely on DAISIE portal
145957764,ISO_3166-2:BE,Belgium,BE,PRESENT,,INTRODUCED,
145957764,ISO_3166-2:FR,France,FR,DOUBTFUL,,INTRODUCED,
145957764,WGSRPD:GRB,Great Britain,GB,DOUBTFUL,,INTRODUCED,
