taxonKey,scientificName,taxonID,datasetKey,nameType,issues,validDistribution,bb_key,bb_scientificName,bb_kingdom,bb_rank,bb_taxonomicStatus,bb_acceptedKey,bb_acceptedName,bb_speciesKey
176441900,"Maera grossimana (Montagu, 1808)",urn:lsid:marinespecies.org:taxname:102815,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5177529,,,,,,,
176441901,"Melita palmata (Montagu, 1804)",urn:lsid:marinespecies.org:taxname:102843,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2215953,,,,,,,
176441902,"Photis longicaudata (Spence Bate & Westwood, 1862)",urn:lsid:marinespecies.org:taxname:102383,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2218042,,,,,,,
176441903,"Ericthonius punctatus (Spence Bate, 1857)",urn:lsid:marinespecies.org:taxname:102408,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2219298,,,,,,,
176441904,"Podoceridae Leach, 1814",urn:lsid:marinespecies.org:taxname:101405,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4457,,,,,,,
176441905,"Podocerus Leach, 1814",urn:lsid:marinespecies.org:taxname:101740,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2219748,,,,,,,
176441906,"Podocerus brasiliensis (Dana, 1853)",urn:lsid:marinespecies.org:taxname:214744,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5177971,,,,,,,
176441907,"Podocerus cristatus Thomson, 1879",urn:lsid:marinespecies.org:taxname:103053,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5177974,,,,,,,
176441908,"Phtisicinae Vassilenko, 1968",urn:lsid:marinespecies.org:taxname:431115,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176441909,"Phtisica Slabber, 1769",urn:lsid:marinespecies.org:taxname:101436,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2216712,,,,,,,
176441910,"Phtisica marina Slabber, 1769",urn:lsid:marinespecies.org:taxname:101864,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2216713,,,,,,,
176441911,"Caprella penantis Leach, 1814",urn:lsid:marinespecies.org:taxname:101846,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5178073,,,,,,,
176441912,"Caprella equilibra Say, 1818",urn:lsid:marinespecies.org:taxname:101830,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5178052,,,,,,,
176441913,"Caprella dilatata Krøyer, 1843",urn:lsid:marinespecies.org:taxname:101829,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5717124,,,,,,,
176441914,"Caprella andreae Mayer, 1890",urn:lsid:marinespecies.org:taxname:101825,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5178088,,,,,,,
176441915,"Sinocorophium heteroceratum (Yu, 1938)",urn:lsid:marinespecies.org:taxname:431368,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2217365,,,,,,,
176441916,"Biancolina Della Valle, 1893",urn:lsid:marinespecies.org:taxname:101478,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2218634,,,,,,,
176441917,"Biancolina japonica Ishimaru, 1996",urn:lsid:marinespecies.org:taxname:410456,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6462890,,,,,,,
176441918,"Cymadusa ledoyeri Peart, 2004",urn:lsid:marinespecies.org:taxname:388967,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,4314584,,,,,,,
176441919,"Talorchestia Dana, 1852",urn:lsid:marinespecies.org:taxname:101788,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2218591,,,,,,,
176441920,"Talorchestia fritzi Stebbing, 1903",urn:lsid:marinespecies.org:taxname:557188,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6461473,,,,,,,
176441922,"Orchestia mediterranea Costa, 1853",urn:lsid:marinespecies.org:taxname:103208,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,10527906,,,,,,,
176441923,"Orchestia gammarellus (Pallas, 1766)",urn:lsid:marinespecies.org:taxname:103202,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4314720,,,,,,,
176441925,"Ptilohyale Bousfield & Hendrycks, 2002",urn:lsid:marinespecies.org:taxname:236516,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4314793,,,,,,,
176441926,"Ptilohyale littoralis (Stimpson, 1853)",urn:lsid:marinespecies.org:taxname:491504,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6461590,,,,,,,
176441927,"Ampelisca abdita Mills, 1964",urn:lsid:marinespecies.org:taxname:158020,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2219484,,,,,,,
176441928,"Incisocalliope derzhavini (Gurjanova, 1938)",urn:lsid:marinespecies.org:taxname:394963,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5177826,,,,,,,
176441929,"Tanaidinae Nobili, 1906",urn:lsid:marinespecies.org:taxname:818825,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176441930,"Tanais Latreille, 1831",urn:lsid:marinespecies.org:taxname:136253,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5178788,,,,,,,
176441931,"Tanais dulongii (Audouin, 1826)",urn:lsid:marinespecies.org:taxname:136546,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5178840,,,,,,,
176441932,"Sinelobus vanhaareni Bamber, 2014",urn:lsid:marinespecies.org:taxname:798772,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,TRUE,7547256,"Sinelobus vanhaareni Bamber, 2014",Animalia,SPECIES,ACCEPTED,,,7547256
176441933,"Chondrochelia savignyi (Kroyer, 1842)",urn:lsid:marinespecies.org:taxname:880874,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,9173588,,,,,,,
176441935,"Leptochelia Dana, 1849",urn:lsid:marinespecies.org:taxname:136235,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2228048,,,,,,,
176441937,"Dynamene edwardsi (Lucas, 1849)",urn:lsid:marinespecies.org:taxname:118941,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5176488,,,,,,,
176441938,"Mesanthura Barnard, 1914",urn:lsid:marinespecies.org:taxname:205305,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2212480,,,,,,,
176441939,"Mesanthura romulea Poore & Lew Ton, 1986",urn:lsid:marinespecies.org:taxname:258355,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2212511,,,,,,,
176441940,"Joeropsididae Nordenstam, 1933",urn:lsid:marinespecies.org:taxname:248300,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5369,,,,,,,
176441941,"Joeropsis Koehler, 1885",urn:lsid:marinespecies.org:taxname:118369,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2212115,,,,,,,
176441942,"Joeropsis dubia Menzies, 1951",urn:lsid:marinespecies.org:taxname:256048,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2212129,,,,,,,
176441947,"Stenopodidea Spence Bate, 1888",urn:lsid:marinespecies.org:taxname:106676,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176441948,"Stenopodidae Claus, 1872",urn:lsid:marinespecies.org:taxname:106797,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4560,,,,,,,
176441949,"Stenopus Latreille, 1819",urn:lsid:marinespecies.org:taxname:107066,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2226823,,,,,,,
176441950,"Stenopus spinosus (Risso, 1826-1827)",urn:lsid:marinespecies.org:taxname:107721,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5178718,,,,,,,
176441951,"Lysmata lipkei Okuno & Fiedler, 2010",urn:lsid:marinespecies.org:taxname:589294,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5863081,,,,,,,
176441952,"Lysmata vittata (Stimpson, 1860)",urn:lsid:marinespecies.org:taxname:220261,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2226404,,,,,,,
176441953,"Lysmata uncicornis Holthuis & Maurin, 1952",urn:lsid:marinespecies.org:taxname:107529,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4309845,,,,,,,
176441954,"Saron Thallwitz, 1891",urn:lsid:marinespecies.org:taxname:206362,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2226384,,,,,,,
176441955,"Saron marmoratus (Olivier, 1811)",urn:lsid:marinespecies.org:taxname:210450,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2226385,,,,,,,
176441956,"Athanas Leach, 1814",urn:lsid:marinespecies.org:taxname:106979,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2226069,,,,,,,
176441957,"Athanas dimorphus Ortmann, 1894",urn:lsid:marinespecies.org:taxname:210471,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,4309967,,,,,,,
176441958,Athanas nitescens,urn:lsid:marinespecies.org:taxname:107486,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,disinv,FALSE,2226070,,,,,,,
176441959,"Macrophthalmus indicus Davie, 2012",urn:lsid:marinespecies.org:taxname:761497,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,7808450,,,,,,,
176441960,"Percnon affine (H.Milne Edwards, 1853)",urn:lsid:marinespecies.org:taxname:207572,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2225781,,,,,,,
176441961,"Eriocheir hepuensis Dai, 1991",urn:lsid:marinespecies.org:taxname:444766,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5863366,,,,,,,
176441962,"Gecarcinidae MacLeay, 1838",urn:lsid:marinespecies.org:taxname:196152,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6996,,,,,,,
176441963,"Cardisoma Latreille, 1828",urn:lsid:marinespecies.org:taxname:205357,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2225831,,,,,,,
176441964,"Cardisoma crassum Smith, 1870",urn:lsid:marinespecies.org:taxname:444442,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5863372,,,,,,,
176441965,"Sesarmidae Dana, 1851",urn:lsid:marinespecies.org:taxname:158047,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,9686,,,,,,,
176441966,"Perisesarma de Man, 1895",urn:lsid:marinespecies.org:taxname:241019,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4382769,,,,,,,
176441967,"Guinearma Shahdadi & Schubart, 2017",urn:lsid:marinespecies.org:taxname:1060739,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,9808382,,,,,,,
176441968,"Guinearma alberti (Rathbun, 1921)",urn:lsid:marinespecies.org:taxname:1060740,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,9799014,,,,,,,
176441970,"Pachygrapsus gracilis (de Saussure, 1857)",urn:lsid:marinespecies.org:taxname:241200,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2225810,,,,,,,
176441971,"Pilumnopeus africanus (de Man, 1902)",urn:lsid:marinespecies.org:taxname:241135,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4377564,,,,,,,
176441972,"Platyxanthidae Guinot, 1977",urn:lsid:marinespecies.org:taxname:439033,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4304430,,,,,,,
176441973,"Homalaspis A.Milne-Edwards, 1863",urn:lsid:marinespecies.org:taxname:439664,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5970106,,,,,,,
176441974,"Homalaspis plana (H.Milne Edwards, 1834)",urn:lsid:marinespecies.org:taxname:440523,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,5970107,,,,,,,
176441975,"Bellioidea Dana, 1852",urn:lsid:marinespecies.org:taxname:1445032,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176441976,"Belliidae Dana, 1852",urn:lsid:marinespecies.org:taxname:439019,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2775,,,,,,,
176441977,"Belliinae Dana, 1852",urn:lsid:marinespecies.org:taxname:439020,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176441978,"Bellia H.Milne Edwards, 1848",urn:lsid:marinespecies.org:taxname:439190,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5972887,,,,,,,
176441979,"Bellia picta H.Milne Edwards, 1848",urn:lsid:marinespecies.org:taxname:440282,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5972888,,,,,,,
176441980,"Actaeodes Dana, 1851",urn:lsid:marinespecies.org:taxname:204603,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,3254386,,,,,,,
176441981,"Actaeodes tomentosus (H.Milne Edwards, 1834)",urn:lsid:marinespecies.org:taxname:209053,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5730578,,,,,,,
176441982,"Acantholobulus Felder & Martin, 2003",urn:lsid:marinespecies.org:taxname:415001,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4646663,,,,,,,
176441983,"Acantholobulus pacificus (Edmondson, 1931)",urn:lsid:marinespecies.org:taxname:443953,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5969273,,,,,,,
176441984,"Eurypanopeus A.Milne-Edwards, 1880",urn:lsid:marinespecies.org:taxname:158415,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2227697,,,,,,,
176441985,"Eurypanopeus depressus (Smith, 1869)",urn:lsid:marinespecies.org:taxname:158416,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2227699,,,,,,,
176441986,"Liocarcinus Stimpson, 1871",urn:lsid:marinespecies.org:taxname:106925,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2225687,,,,,,,
176441987,"Liocarcinus navigator (Herbst, 1794)",urn:lsid:marinespecies.org:taxname:107392,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4307257,,,,,,,
176441988,"Callinectes exasperatus (Gerstaecker, 1856)",urn:lsid:marinespecies.org:taxname:422037,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2225643,,,,,,,
176441989,"Taliepus A.Milne-Edwards, 1878",urn:lsid:marinespecies.org:taxname:439295,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2226656,,,,,,,
176441990,"Taliepus dentatus (H.Milne Edwards, 1834)",urn:lsid:marinespecies.org:taxname:441501,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5863595,,,,,,,
176441991,"Pelia Bell, 1836",urn:lsid:marinespecies.org:taxname:158439,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2226737,,,,,,,
176441992,"Pelia mutica (Gibbes, 1850)",urn:lsid:marinespecies.org:taxname:158440,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5178712,,,,,,,
176441993,"Cancer pagurus Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:107276,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2222085,,,,,,,
176441994,"Porcellana Lamarck, 1801",urn:lsid:marinespecies.org:taxname:106838,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2222736,,,,,,,
176441995,"Porcellana africana Chace, 1956",urn:lsid:marinespecies.org:taxname:487995,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,6457426,,,,,,,
176441996,"Xiphopenaeus Smith, 1869",urn:lsid:marinespecies.org:taxname:377401,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2223880,,,,,,,
176441997,"Xiphopenaeus kroyeri (Heller, 1862)",urn:lsid:marinespecies.org:taxname:377690,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2223881,,,,,,,
176441998,"Podocopa G.O.Sars, 1866",urn:lsid:marinespecies.org:taxname:155944,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176441999,"Podocopida Sars, 1866",urn:lsid:marinespecies.org:taxname:1091,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1438,,,,,,,
176442000,"Cytherocopina Baird, 1850",urn:lsid:marinespecies.org:taxname:155965,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176442001,"Cytheroidea Baird, 1850",urn:lsid:marinespecies.org:taxname:127477,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176442002,"Xestoleberididae Sars, 1928",urn:lsid:marinespecies.org:taxname:127510,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,9275,,,,,,,
176442003,"Xestoleberis Sars, 1866",urn:lsid:marinespecies.org:taxname:127681,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1029452,,,,,,,
176442004,"Xestoleberis setouchiensis Okubo, 1979",urn:lsid:marinespecies.org:taxname:462925,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,6471381,,,,,,,
176442005,"Paradoxostomatidae Brady & Norman, 1889",urn:lsid:marinespecies.org:taxname:127508,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,9270,,,,,,,
176442006,"Obesostoma Schornikov, 1993",urn:lsid:marinespecies.org:taxname:459754,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4809776,,,,,,,
176442007,"Obesostoma setosum (Okubo, 1977)",urn:lsid:marinespecies.org:taxname:462174,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,6470580,,,,,,,
176442008,"Bythocytheridae Sars, 1866",urn:lsid:marinespecies.org:taxname:127490,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5191,,,,,,,
176442009,"Pseudocytherinae Schneider, 1960",urn:lsid:marinespecies.org:taxname:1455037,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176442010,"Sclerochilini Schornikov, 1981",urn:lsid:marinespecies.org:taxname:1455043,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176442011,"Sclerochilus Sars, 1866",urn:lsid:marinespecies.org:taxname:127583,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1029579,,,,,,,
176442012,"Sclerochilus subgen. Praesclerochilus Schornikov, 1981",urn:lsid:marinespecies.org:taxname:459873,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
176442013,"Sclerochilus verecundus Schornikov, 1981",urn:lsid:marinespecies.org:taxname:460567,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,6469757,,,,,,,
176442016,"Pleopis Dana, 1853",urn:lsid:marinespecies.org:taxname:247923,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2234646,,,,,,,
176442017,"Pleopis schmackeri (Poppe, 1889)",urn:lsid:marinespecies.org:taxname:412883,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,6454095,,,,,,,
177212218,"Opheliidae Malmgren, 1867",urn:lsid:marinespecies.org:taxname:924,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1981,,,,,,,
177212219,"Ophelininae Hartmann-Schröder, 1971",urn:lsid:marinespecies.org:taxname:319812,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
177212220,"Ophelina Örsted, 1843",urn:lsid:marinespecies.org:taxname:129414,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5197507,,,,,,,
177212221,"Sabaco Kinberg, 1866",urn:lsid:marinespecies.org:taxname:157549,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2319681,,,,,,,
177212222,"Sabaco elongatus (Verrill, 1873)",urn:lsid:marinespecies.org:taxname:157550,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2319687,,,,,,,
177212223,"Bushiella Knight-Jones, 1973",urn:lsid:marinespecies.org:taxname:129628,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2328137,,,,,,,
177212224,"Terebrasabella Fitzhugh & Rouse, 1999",urn:lsid:marinespecies.org:taxname:325092,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2328511,,,,,,,
177212225,"Terebrasabella heterouncinata Fitzhugh & Rouse, 1999",urn:lsid:marinespecies.org:taxname:332531,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2328512,,,,,,,
177212226,"Potamilla Malmgren, 1866",urn:lsid:marinespecies.org:taxname:129544,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2328805,,,,,,,
177212227,"Pseudohauerina Ponder, 1972",urn:lsid:marinespecies.org:taxname:415887,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7941218,,,,,,,
177212228,"Pseudohauerina diversa (Cushman, 1946)",urn:lsid:marinespecies.org:taxname:850343,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8214983,,,,,,,
177212229,"Chone Krøyer, 1856",urn:lsid:marinespecies.org:taxname:129525,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2329021,,,,,,,
177212234,"Batis maritima Linnaeus, 1759",urn:lsid:marinespecies.org:taxname:418723,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"pnuidinv,scina",FALSE,5414196,,,,,,,
177212235,"Scolelepis subgen. Scolelepis Blainville, 1828",urn:lsid:marinespecies.org:taxname:152338,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
177212236,"Scolelepis squamata (O.F.Muller, 1806)",urn:lsid:marinespecies.org:taxname:157566,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2321131,,,,,,,
177212241,"Pseliodinium fusus (F.Schütt) F.Gómez, 2018",urn:lsid:marinespecies.org:taxname:1474876,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,11072301,,,,,,,
177212243,"Phyllopharyngea de Puytorac, Batisse, Bohatier, Corliss, Deroux, Didier, Dragesco, Fryd-Versavel, Grain, Grollere, Horasse, Mode, Laval, Roque, Savoie & Tuffrau, 1974",urn:lsid:marinespecies.org:taxname:341306,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7665255,,,,,,,
177212244,"Rhynchodia Chatton & Lwoff, 1939",urn:lsid:marinespecies.org:taxname:425466,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
177212245,"Rhynchodida Chatton & Lwoff, 1939",urn:lsid:marinespecies.org:taxname:1395,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
177212246,"Sphenophryidae Chatton & Lwoff, 1921",urn:lsid:marinespecies.org:taxname:134813,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7615859,,,,,,,
177212247,"Sphenophrya Chatton & Lwoff, 1921",urn:lsid:marinespecies.org:taxname:134846,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7884130,,,,,,,
177212248,"Sphenophrya dosiniae Chatton & Lwoff, 1921",urn:lsid:marinespecies.org:taxname:134909,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7384543,,,,,,,
177212249,"Ancistrocomidae Chatton & Lwoff, 1939",urn:lsid:marinespecies.org:taxname:134811,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8129672,,,,,,,
177212250,"Ancistrocoma Chatton & Lwoff, 1926",urn:lsid:marinespecies.org:taxname:134814,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7468230,,,,,,,
177212251,"Ancistrocoma pelseneeri Chatton & Lwoff, 1926",urn:lsid:marinespecies.org:taxname:134848,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7850461,,,,,,,
